item_id,app_id,human_label,title,text,updated
appstore_835599320_14424055385,835599320,5,Review,Good for entertainment,2026-08-13T13:23:40-07:00
appstore_835599320_14424041218,835599320,5,i keep getting kicked out,hello around 2 months ago i started getting kicked out from the app everytime i open it it has been continuously kept going please fix this issue,2026-08-13T13:18:33-07:00
appstore_835599320_14423978517,835599320,5,tiktok,i love tiktok so much it has some weird stuff on it i jsut think your company should remove all the weird stuff but the rest of your company is amazing,2026-08-13T12:56:04-07:00
appstore_835599320_14423956060,835599320,2,Okay…,"Tiktok isn’t bad… it’s just really toxic. Like… REALLY TOXIC. There are racist people, pedos, and a lot more other things that are becoming problematic. Pls fix this. TikTok really isn’t the best app ever anymore. YouTube is better...",2026-08-13T12:48:03-07:00
appstore_835599320_14423927558,835599320,1,Should be taken off the marketplace,"The app presented something on my fyp that appeared to represent csam, and when I talked to the ""customer service agent"" about it, they ended the chat.",2026-08-13T12:38:03-07:00
appstore_835599320_14423899578,835599320,5,Very nice,Anyways this is a very good app that find you your hobbies and favorite stuff it’s very nice if you need help for something or recipes it’s very nice,2026-08-13T12:28:23-07:00
appstore_835599320_14423869603,835599320,1,Bro my friend got band for no reason,Bro my friend got band for no reason and got logged out for no reason and just because he was sick.,2026-08-13T12:17:57-07:00
appstore_835599320_14423865744,835599320,1,Bad,Banned me for being sick,2026-08-13T12:16:37-07:00
appstore_835599320_14423861158,835599320,1,Ads,They did something to tiktok when they got it. Algorithm all messed up.,2026-08-13T12:15:03-07:00
appstore_835599320_14423815178,835599320,1,Device Layout Bug Account Menu Missing,"Logging into the app on my phone hides the 'Switch to Personal Account' button, but it works on iPad. Support bots refuse to fix this application glitch.",2026-08-13T11:59:20-07:00
appstore_835599320_14423734403,835599320,5,tiktok is the best app on the market currently,tiktok is an amazing app for all sorts of things ESPECIALLY sharing important information that other sources try to sensor or not share at all :)),2026-08-13T11:31:59-07:00
appstore_835599320_14423726911,835599320,1,Algorithm sucks now or is nonexistent,I keep seeing videos pop up of another city in a different state that I have never cared about or liked. I submit feedback saying I want to see less of videos tagged with that city and yet it sends me MORE. Same thing keeps happening with a lot of other videos as well including this repeat push of some random astrologers live feed. I DONT CARE. Deleted the app… can’t be bothered with it if it sucks this badly.,2026-08-13T11:29:30-07:00
appstore_835599320_14423684339,835599320,1,I don’t have voice comment🤬🤬🤬🤬🤬🤬🤬🤬,I update app and clear cash and DONT have voice comemrb🤬🤬🤬🤬,2026-08-13T11:15:17-07:00
appstore_835599320_14423676209,835599320,3,retouch filter,i got age restriction cause of a live and now i don’t have my retouch filter anymore and that was the only thing that made me feel pretty but whatever i need my retouch filter back how do i get it back?,2026-08-13T11:12:37-07:00
appstore_835599320_14423668591,835599320,5,Amarás esta app,Me encanta esta aplicación ✨,2026-08-13T11:10:09-07:00
appstore_835599320_14423580837,835599320,5,FaceTime feature,I love the TikTok call feature. It would be nice if you added a FaceTime feature too!,2026-08-13T10:41:44-07:00
appstore_835599320_14423559474,835599320,5,TikTok,I LOVE THIS APP,2026-08-13T10:34:48-07:00
appstore_835599320_14423504404,835599320,5,ОБОЖАЮ,ЛУЧШЕЕ ЧТО МОЖЕТ БЫТЬ 67,2026-08-13T10:17:22-07:00
appstore_835599320_14423337079,835599320,5,Super cool,"I love this app, it’s addicting. I can talk to my friends on here AND find people to be friends with and it’s just a great way to watch videos and to socialize",2026-08-13T09:26:09-07:00
appstore_835599320_14423331010,835599320,4,Voice message,TikTok help me. How do I get my the voice message. Great app btw peak right there. But I want voice message I feel left out of the comment conversation 😭😭,2026-08-13T09:24:20-07:00
appstore_835599320_14423249687,835599320,1,Why you band me,You band me,2026-08-13T09:00:17-07:00
appstore_835599320_14423189646,835599320,1,It’s ruining everyone,"I’ve had tik tok since it was called musically and I enjoyed every single trend with dancing and lip syncing but now all of it became memes, social criticism and just straight bullying. Real time news gets posted and everyone’s opinions but now all I see is racism, porn and people telling others to just die?! This behavior on this app is unacceptable and I’m surprised NO one has done anything about it?! The world suck yeah but it’s worse on tik tok. I can’t enjoy anything because it’s just became a bad uncalming app either set some rules, fix guidelines or delete this stupid app. I hate this!!",2026-08-13T08:42:47-07:00
appstore_835599320_14423074485,835599320,5,приложение конечно просто имбище но,"но дайте нормальный впн для айфона 16, бесплатный, у меня нифига ничего не работает",2026-08-13T08:09:47-07:00
appstore_835599320_14422962173,835599320,3,tiktok is alright,i still can’t call yet when can i get that??,2026-08-13T07:38:37-07:00
appstore_835599320_14422927247,835599320,5,Instagram,Very good website,2026-08-13T07:28:47-07:00
appstore_835599320_14422921009,835599320,1,Banning the wrong accounts!,"My account is legit and I just wanted to start posting content there, But Tiktok decides to ban my account right after making it. They can’t even give a real reason or not even using the info I give them. Save yourself the headache",2026-08-13T07:27:02-07:00
appstore_835599320_14422803127,835599320,1,inappropriate,they will allow naked women and men all over there platform but God.,2026-08-13T06:53:47-07:00
appstore_835599320_14422713991,835599320,1,From weird fun to toxic rage bait,"The US takeover didn’t just ruin the algorithm; it destroyed the community. My fyp is now a grave yard of boring ads and a skyrocketing amount of racist and mean spirited content.

The new U.S only moderation AI is completely blind to dog whistles and targeted harassment yet it over censors harmless jokes. Because the algorithm is so desperate for engagement it actively pushes outrage-bait to the top knowing arguments drive comments. Instead of scrolling quirky niches I’m scrolling through a toxic echo chamber of hate and debate-bait. 

TikTok used to be an escape now it feels like a divisive, low effort rage farm filled with ads. Hardpass. Uninstalled.",2026-08-13T06:28:19-07:00
appstore_835599320_14422612416,835599320,3,N,Très cool,2026-08-13T05:58:39-07:00
appstore_835599320_14422526387,835599320,3,الترجمة,ترجمة المحتوى باللغة المفظلة غير متوفرة ؟؟,2026-08-13T05:32:42-07:00
appstore_835599320_14422506310,835599320,1,Glitchy,"This app intentionally segregates people with like-minded views that are not liberal. It shoves shop and shopping down your throat while not adhering to your contents preferences.
You do not get put into for you page pages associated with what you interact with and what you talk about on your page so you are not connecting with people who are like-minded individuals. You were shoved into parts of TikTok with people who are not discussing anything you are. This app needs a reboot. I'm reporting to the federal trade commission the money that has been wasted on my promo and the censoring.",2026-08-13T05:26:32-07:00
appstore_835599320_14422492914,835599320,5,TikTok,Mais je ne peux pas live,2026-08-13T05:22:24-07:00
appstore_835599320_14422365944,835599320,5,Блестяще,Крутые ролики для развлечений,2026-08-13T04:42:27-07:00
appstore_835599320_14422302036,835599320,2,Remove the “share with”,The share with that pops up at the bottom when watching a video needs to be removed! I am tired of accidentally sending videos to people when all I want to do is click on “more.”,2026-08-13T04:21:29-07:00
